41.36883000,2.16062806,0.30241367
41.36883000,2.16143782,0.31082131
41.36883000,2.16224758,0.31923627
41.36883000,2.16305733,0.32765122
41.36883000,2.16386709,0.33582764
41.36883000,2.16467685,0.34415586
41.36883000,2.16548661,0.35244908
41.36883000,2.16629636,0.36069581
41.36883000,2.16710612,0.36888361
41.36883000,2.16791588,0.37699913
41.36883000,2.16872564,0.38502804
41.36883000,2.16953539,0.39295506
41.36883000,2.17034515,0.40587042
41.36883000,2.17115491,0.40900998
41.36883000,2.17196467,0.41205067
41.36883000,2.17277442,0.41498921
41.36883000,2.17358418,0.41782218
41.36883000,2.17439394,0.42054605
41.36883000,2.17520370,0.42315719
41.36883000,2.17601345,0.42565191
41.36883000,2.17682321,0.42802639
41.36883000,2.17763297,0.43027680
41.36883000,2.17844273,0.43239925
41.36883000,2.17925248,0.43438986
41.36883000,2.18006224,0.43624473
41.36883000,2.18087200,0.43796004
41.36883000,2.18168176,0.43953205
41.36883000,2.18249152,0.44095711
41.36883000,2.18330127,0.44223175
41.36883000,2.18411103,0.44335267
41.36883000,2.18492079,0.44431682
41.36883000,2.18573055,0.44512139
41.36883000,2.18654030,0.44576390
41.36883000,2.18735006,0.44624220
41.36883000,2.18815982,0.44655449
41.36883000,2.18896958,0.44669940
41.36883000,2.18977933,0.44667594
41.36883000,2.19058909,0.44648358
41.36883000,2.19139885,0.44612220
41.36883000,2.19220861,0.44559216
41.36883000,2.19301836,0.44489423
41.36883000,2.19382812,0.44402962
41.36883000,2.19463788,0.44299995
41.36883000,2.19544764,0.44180723
41.36883000,2.19625739,0.44045383
41.36883000,2.19706715,0.43894245
41.36883000,2.19787691,0.43727608
41.36883000,2.19868667,0.43545799
41.36883000,2.19949642,0.43349165
41.36883000,2.20030618,0.43138071
41.36883000,2.20111594,0.42912899
41.36883000,2.20192570,0.42674039
41.36883000,2.20273545,0.42421888
41.36883000,2.20354521,0.42156851
41.36883000,2.20435497,0.41879328
41.36883000,2.20516473,0.41589722
41.36883000,2.20597448,0.41288430
41.36883000,2.20678424,0.40975843
41.36883000,2.20759400,0.40652343
41.36937826,2.16062806,0.30793495
41.36937826,2.16143782,0.31651767
41.36937826,2.16224758,0.32511394
41.36937826,2.16305733,0.33371530
41.36937826,2.16386709,0.34204081
41.36937826,2.16467685,0.35056061
41.36937826,2.16548661,0.35905017
41.36937826,2.16629636,0.36749776
41.36937826,2.16710612,0.37589065
41.36937826,2.16791588,0.38421509
41.36937826,2.16872564,0.39245634
41.36937826,2.16953539,0.40576136
41.36937826,2.17034515,0.40903826
41.36937826,2.17115491,0.41221984
41.36937826,2.17196467,0.41530283
41.36937826,2.17277442,0.41828384
41.36937826,2.17358418,0.42115932
41.36937826,2.17439394,0.42392564
41.36937826,2.17520370,0.42657902
41.36937826,2.17601345,0.42911559
41.36937826,2.17682321,0.43153138
41.36937826,2.17763297,0.43382237
41.36937826,2.17844273,0.43598447
41.36937826,2.17925248,0.43801357
41.36937826,2.18006224,0.43990560
41.36937826,2.18087200,0.44165648
41.36937826,2.18168176,0.44326225
41.36937826,2.18249152,0.44471903
41.36937826,2.18330127,0.44602311
41.36937826,2.18411103,0.44717099
41.36937826,2.18492079,0.44815938
41.36937826,2.18573055,0.44898529
41.36937826,2.18654030,0.44964605
41.36937826,2.18735006,0.51421699
41.36937826,2.18815982,0.51462826
41.36937826,2.18896958,0.51451834
41.36937826,2.18977933,0.51388809
41.36937826,2.19058909,0.51292277
41.36937826,2.19139885,0.51128763
41.36937826,2.19220861,0.50915619
41.36937826,2.19301836,0.50653942
41.36937826,2.19382812,0.50345046
41.36937826,2.19463788,0.44687308
41.36937826,2.19544764,0.44566039
41.36937826,2.19625739,0.44428396
41.36937826,2.19706715,0.44274668
41.36937826,2.19787691,0.44105177
41.36937826,2.19868667,0.43920268
41.36937826,2.19949642,0.43720312
41.36937826,2.20030618,0.43505698
41.36937826,2.20111594,0.43276829
41.36937826,2.20192570,0.43034119
41.36937826,2.20273545,0.42777989
41.36937826,2.20354521,0.42508863
41.36937826,2.20435497,0.42227163
41.36937826,2.20516473,0.41933311
41.36937826,2.20597448,0.41627723
41.36937826,2.20678424,0.41310806
41.36937826,2.20759400,0.40982959
41.36992653,2.15981830,0.30471826
41.36992653,2.16062806,0.31345351
41.36992653,2.16143782,0.32221540
41.36992653,2.16224758,0.33109387
41.36992653,2.16305733,0.33953425
41.36992653,2.16386709,0.34826431
41.36992653,2.16467685,0.35698023
41.36992653,2.16548661,0.36567101
41.36992653,2.16629636,0.37432470
41.36992653,2.16710612,0.38292823
41.36992653,2.16791588,0.39146752
41.36992653,2.16872564,0.40545122
41.36992653,2.16953539,0.40886261
41.36992653,2.17034515,0.41218232
41.36992653,2.17115491,0.41540713
41.36992653,2.17196467,0.41853371
41.36992653,2.17277442,0.42155855
41.36992653,2.17358418,0.42447800
41.36992653,2.17439394,0.42728827
41.36992653,2.17520370,0.42998544
41.36992653,2.17601345,0.43256548
41.36992653,2.17682321,0.43502424
41.36992653,2.17763297,0.43735750
41.36992653,2.17844273,0.43956096
41.36992653,2.17925248,0.44163030
41.36992653,2.18006224,0.44356120
41.36992653,2.18087200,0.44534936
41.36992653,2.18168176,0.44699054
41.36992653,2.18249152,0.44848065
41.36992653,2.18330127,0.44981571
41.36992653,2.18411103,0.51880729
41.36992653,2.18492079,0.52135584
41.36992653,2.18573055,0.52338833
41.36992653,2.18654030,0.52489343
41.36992653,2.18735006,0.52586268
41.36992653,2.18815982,0.52629067
41.36992653,2.18896958,0.52617394
41.36992653,2.18977933,0.52551578
41.36992653,2.19058909,0.52431913
41.36992653,2.19139885,0.52259115
41.36992653,2.19220861,0.52034313
41.36992653,2.19301836,0.51758549
41.36992653,2.19382812,0.51433481
41.36992653,2.19463788,0.51083112
41.36992653,2.19544764,0.50669405
41.36992653,2.19625739,0.50212187
41.36992653,2.19706715,0.49713575
41.36992653,2.19787691,0.44482856
41.36992653,2.19868667,0.44294695
41.36992653,2.19949642,0.44091257
41.36992653,2.20030618,0.43872957
41.36992653,2.20111594,0.43640223
41.36992653,2.20192570,0.43393493
41.36992653,2.20273545,0.43133212
41.36992653,2.20354521,0.42859827
41.36992653,2.20435497,0.42573783
41.36992653,2.20516473,0.42275522
41.36992653,2.20597448,0.41965479
41.36992653,2.20678424,0.41644079
41.36992653,2.20759400,0.41311737
41.37047479,2.15900855,0.30118320
41.37047479,2.15981830,0.31005583
41.37047479,2.16062806,0.31896712
41.37047479,2.16143782,0.32791138
41.37047479,2.16224758,0.33664685
41.37047479,2.16305733,0.34557034
41.37047479,2.16386709,0.35449544
41.37047479,2.16467685,0.36419889
41.37047479,2.16548661,0.37230891
41.37047479,2.16629636,0.38117393
41.37047479,2.16710612,0.38999372
41.37047479,2.16791588,0.40494088
41.37047479,2.16872564,0.40848363
41.37047479,2.16953539,0.41193840
41.37047479,2.17034515,0.41530209
41.37047479,2.17115491,0.41857141
41.37047479,2.17196467,0.42174292
41.37047479,2.17277442,0.42481301
41.37047479,2.17358418,0.42777791
41.37047479,2.17439394,0.43063370
41.37047479,2.17520370,0.43337631
41.37047479,2.17601345,0.43600151
41.37047479,2.17682321,0.43850499
41.37047479,2.17763297,0.44088231
41.37047479,2.17844273,0.44312896
41.37047479,2.17925248,0.44524038
41.37047479,2.18006224,0.44721199
41.37047479,2.18087200,0.44903923
41.37047479,2.18168176,0.45071762
41.37047479,2.18249152,0.52353882
41.37047479,2.18330127,0.52722240
41.37047479,2.18411103,0.53040156
41.37047479,2.18492079,0.53305723
41.37047479,2.18573055,0.45672982
41.37047479,2.18654030,0.45743025
41.37047479,2.18735006,0.45795620
41.37047479,2.18815982,0.45830542
41.37047479,2.18896958,0.45847616
41.37047479,2.18977933,0.45846720
41.37047479,2.19058909,0.45827782
41.37047479,2.19139885,0.45790789
41.37047479,2.19220861,0.45735782
41.37047479,2.19301836,0.45662855
41.37047479,2.19382812,0.45572159
41.37047479,2.19463788,0.45463894
41.37047479,2.19544764,0.45338307
41.37047479,2.19625739,0.51289937
41.37047479,2.19706715,0.50772723
41.37047479,2.19787691,0.50215226
41.37047479,2.19868667,0.49619902
41.37047479,2.19949642,0.44462065
41.37047479,2.20030618,0.44239902
41.37047479,2.20111594,0.44003122
41.37047479,2.20192570,0.43752191
41.37047479,2.20273545,0.43487577
41.37047479,2.20354521,0.43209754
41.37047479,2.20435497,0.42919190
41.37047479,2.20516473,0.42616348
41.37047479,2.20597448,0.42301683
41.37047479,2.20678424,0.41975640
41.37047479,2.20759400,0.41638649
41.37102305,2.15900855,0.30633713
41.37102305,2.15981830,0.31538225
41.37102305,2.16062806,0.32447311
41.37102305,2.16143782,0.33360302
41.37102305,2.16224758,0.34249036
41.37102305,2.16305733,0.35160697
41.37102305,2.16386709,0.36073127
41.37102305,2.16467685,0.36985302
41.37102305,2.16548661,0.37896092
41.37102305,2.16629636,0.38804252
41.37102305,2.16710612,0.39708422
41.37102305,2.16791588,0.40790239
41.37102305,2.16872564,0.41148891
41.37102305,2.16953539,0.41498820
41.37102305,2.17034515,0.41839708
41.37102305,2.17115491,0.42171220
41.37102305,2.17196467,0.42493003
41.37102305,2.17277442,0.42804685
41.37102305,2.17358418,0.43105876
41.37102305,2.17439394,0.43396171
41.37102305,2.17520370,0.43675146
41.37102305,2.17601345,0.43942362
41.37102305,2.17682321,0.44197366
41.37102305,2.17763297,0.44439694
41.37102305,2.17844273,0.44668870
41.37102305,2.17925248,0.44884414
41.37102305,2.18006224,0.45085841
41.37102305,2.18087200,0.52591657
41.37102305,2.18168176,0.53073791
41.37102305,2.18249152,0.53508064
41.37102305,2.18330127,0.45740828
41.37102305,2.18411103,0.45864606
41.37102305,2.18492079,0.45971551
41.37102305,2.18573055,0.46061292
41.37102305,2.18654030,0.46133496
41.37102305,2.18735006,0.46187871
41.37102305,2.18815982,0.46224177
41.37102305,2.18896958,0.46242222
41.37102305,2.18977933,0.46241874
41.37102305,2.19058909,0.46223057
41.37102305,2.19139885,0.46185753
41.37102305,2.19220861,0.46130006
41.37102305,2.19301836,0.46055920
41.37102305,2.19382812,0.45963655
41.37102305,2.19463788,0.45853427
41.37102305,2.19544764,0.45725503
41.37102305,2.19625739,0.45580197
41.37102305,2.19706715,0.45417866
41.37102305,2.19787691,0.45238903
41.37102305,2.19868667,0.50652709
41.37102305,2.19949642,0.49999557
41.37102305,2.20030618,0.49312950
41.37102305,2.20111594,0.44365571
41.37102305,2.20192570,0.44110244
41.37102305,2.20273545,0.43841106
41.37102305,2.20354521,0.43558655
41.37102305,2.20435497,0.43263383
41.37102305,2.20516473,0.42955779
41.37102305,2.20597448,0.42636317
41.37102305,2.20678424,0.42305462
41.37102305,2.20759400,0.41963663
41.37157131,2.15819879,0.30231116
41.37157131,2.15900855,0.31147446
41.37157131,2.15981830,0.32069504
41.37157131,2.16062806,0.32996822
41.37157131,2.16143782,0.33903741
41.37157131,2.16224758,0.34832754
41.37157131,2.16305733,0.35764104
41.37157131,2.16386709,0.36696865
41.37157131,2.16467685,0.37630008
41.37157131,2.16548661,0.38562383
41.37157131,2.16629636,0.39492727
41.37157131,2.16710612,0.40419778
41.37157131,2.16791588,0.41083511
41.37157131,2.16872564,0.42577591
41.37157131,2.16953539,0.41801141
41.37157131,2.17034515,0.42146673
41.37157131,2.17115491,0.42482900
41.37157131,2.17196467,0.42809458
41.37157131,2.17277442,0.43125965
41.37157131,2.17358418,0.43432020
41.37157131,2.17439394,0.43727202
41.37157131,2.17520370,0.44011072
41.37157131,2.17601345,0.44283170
41.37157131,2.17682321,0.44543025
41.37157131,2.17763297,0.44790148
41.37157131,2.17844273,0.45024040
41.37157131,2.17925248,0.52587731
41.37157131,2.18006224,0.53180896
41.37157131,2.18087200,0.53730140
41.37157131,2.18168176,0.45817095
41.37157131,2.18249152,0.45977186
41.37157131,2.18330127,0.46121020
41.37157131,2.18411103,0.46248135
41.37157131,2.18492079,0.46358096
41.37157131,2.18573055,0.46450504
41.37157131,2.18654030,0.46524998
41.37157131,2.18735006,0.46581263
41.37157131,2.18815982,0.56537898
41.37157131,2.18896958,0.46638119
41.37157131,2.18977933,0.46638357
41.37157131,2.19058909,0.46619671
41.37157131,2.19139885,0.46582041
41.37157131,2.19220861,0.46525515
41.37157131,2.19301836,0.55544209
41.37157131,2.19382812,0.46356280
41.37157131,2.19463788,0.46243977
41.37157131,2.19544764,0.46113583
41.37157131,2.19625739,0.45965437
41.37157131,2.19706715,0.45799922
41.37157131,2.19787691,0.45617460
41.37157131,2.19868667,0.45418507
41.37157131,2.19949642,0.45203545
41.37157131,2.20030618,0.50312134
41.37157131,2.20111594,0.49570009
41.37157131,2.20192570,0.48799398
41.37157131,2.20273545,0.44193818
41.37157131,2.20354521,0.43906537
41.37157131,2.20435497,0.43606361
41.37157131,2.20516473,0.43293803
41.37157131,2.20597448,0.42969361
41.37157131,2.20678424,0.42633519
41.37157131,2.20759400,0.42286743
41.37211958,2.15819879,0.30725786
41.37211958,2.15900855,0.31659214
41.37211958,2.15981830,0.32599125
41.37211958,2.16062806,0.33522571
41.37211958,2.16143782,0.34467121
41.37211958,2.16224758,0.35415513
41.37211958,2.16305733,0.36445622
41.37211958,2.16386709,0.37320424
41.37211958,2.16467685,0.38274976
41.37211958,2.16548661,0.39229419
41.37211958,2.16629636,0.40613967
41.37211958,2.16710612,0.40997874
41.37211958,2.16791588,0.41373836
41.37211958,2.16872564,0.41741562
41.37211958,2.16953539,0.42100742
41.37211958,2.17034515,0.42451046
41.37211958,2.17115491,0.42792124
41.37211958,2.17196467,0.43123606
41.37211958,2.17277442,0.43445098
41.37211958,2.17358418,0.43756185
41.37211958,2.17439394,0.44056433
41.37211958,2.17520370,0.44345385
41.37211958,2.17601345,0.44622563
41.37211958,2.17682321,0.44887473
41.37211958,2.17763297,0.45139603
41.37211958,2.17844273,0.53040518
41.37211958,2.17925248,0.53700207
41.37211958,2.18006224,0.45814007
41.37211958,2.18087200,0.46009675
41.37211958,2.18168176,0.46189871
41.37211958,2.18249152,0.46354060
41.37211958,2.18330127,0.46501726
41.37211958,2.18411103,0.46632371
41.37211958,2.18492079,0.46745527
41.37211958,2.18573055,0.46840762
41.37211958,2.18654030,0.46917687
41.37211958,2.18735006,0.46975962
41.37211958,2.18815982,0.47015303
41.37211958,2.18896958,0.47035485
41.37211958,2.18977933,0.47036349
41.37211958,2.19058909,0.47017806
41.37211958,2.19139885,0.46979835
41.37211958,2.19220861,0.46922485
41.37211958,2.19301836,0.46845876
41.37211958,2.19382812,0.46750196
41.37211958,2.19463788,0.46635697
41.37211958,2.19544764,0.46502690
41.37211958,2.19625739,0.46351541
41.37211958,2.19706715,0.46182662
41.37211958,2.19787691,0.45996508
41.37211958,2.19868667,0.45793570
41.37211958,2.19949642,0.45574361
41.37211958,2.20030618,0.45339420
41.37211958,2.20111594,0.45089297
41.37211958,2.20192570,0.49758635
41.37211958,2.20273545,0.48935919
41.37211958,2.20354521,0.44253407
41.37211958,2.20435497,0.43948120
41.37211958,2.20516473,0.43630408
41.37211958,2.20597448,0.43300792
41.37211958,2.20678424,0.42959777
41.37211958,2.20759400,0.42607851
41.37266784,2.15738903,0.30274766
41.37266784,2.15819879,0.31217972
41.37266784,2.15900855,0.32168766
41.37266784,2.15981830,0.33136486
41.37266784,2.16062806,0.34065326
41.37266784,2.16143782,0.35028871
41.37266784,2.16224758,0.35996969
41.37266784,2.16305733,0.36968802
41.37266784,2.16386709,0.37943440
41.37266784,2.16467685,0.38919838
41.37266784,2.16548661,0.39896827
